,x_avg,y_avg,z_avg,theta_x,theta_y,sigma_x,sigma_y,sigma_z,z_fwhm,sigma_px,sigma_py,alpha_x,alpha_y,beta_x,beta_y,gamma_x,gamma_y,emitt_nx,emitt_ny,emitt_nx_sl,emitt_ny_sl,ene_avg,rel_ene_sp,rel_ene_sp_sl,i_peak,q,laser_dE,laser_dzfoc,laser_dtau,laser_dT,laser_dx,laser_dy,beam_theta_x,beam_theta_y
71,9.538573150480367e-07,5.0325682463377325e-06,0.0061154981924563786,-0.0004620938730063019,-0.004064499808154341,1.7706063402319106e-06,1.8842871166835892e-06,2.0036540568798324e-05,4.889980184791948e-05,0.002433658965545719,0.001454226033832379,-0.2795513334761981,-0.695153458369124,0.0007690224677630297,0.001522701569485679,1401.9732754811353,974.083405708674,3.926943008991657e-06,2.242655455120257e-06,2.7703168036630142e-06,8.949904108095199e-07,963.3446565611131,0.0022418387934024517,0.0006245648495268923,210.76767878196722,-3.721655381627376e-11,-0.6994064093332382,8.176781880561643,-0.45994283084068716,3.2217683301516113,1.8583514560593266,9.265047425346895,0.07112568626315889,0.2567527399942737
72,1.8174151765869906e-06,-1.5500125887269573e-06,0.006118707277393061,-0.0010498379337667263,0.001331324363522866,2.257110680359378e-06,1.100518932570426e-06,2.1407059216971757e-05,5.425063157590924e-05,0.002556092592702528,0.0011116000741148025,-0.19873266480910914,-0.4886993450522604,0.0009154404745204959,0.00095747537194493,1135.513122911255,1293.8474306008159,5.368063739297213e-06,1.2199374168631039e-06,3.1128964727471866e-06,7.985956555478695e-07,964.0476408402311,0.0019028857168135935,0.0006975375098427489,214.47395499061258,-4.0382029626598396e-11,0.18622842575572124,-14.848980305939365,-0.1834001973200239,5.505001013342409,3.9001356766931474,-3.1472080202689003,-0.5567180514864951,-0.03370501247342719
73,5.0586386738136914e-08,-7.356615045042596e-06,0.0061163676408488524,0.0001227033298984508,0.004881263994053007,1.7833009292073734e-06,2.286500412128699e-06,2.0086775995594493e-05,4.991666930376573e-05,0.0024740776220451123,0.0018203231912652335,-0.2826956093920425,-0.7068258449384153,0.0007616276165358255,0.0015120868807664545,1417.9065781272666,991.7437907488346,4.01494799007196e-06,3.3236074159503914e-06,2.7288567941694274e-06,9.421272900751922e-07,962.0803006295918,0.0028183322836099357,0.0006773572116938347,203.31155850362848,-3.709545543674405e-11,0.5807199908371968,-2.7529386267978,1.7464350892279725,-3.875351435367174,0.7082026883290259,-12.581519304828745,-0.29783394045514516,-0.15456065932093108
74,1.720036225360637e-06,2.3412890389449556e-06,0.006123786207863673,-0.0009474556083677103,-0.0021152691036908176,2.1971179066966474e-06,1.23165473937067e-06,2.2580903661221668e-05,5.756445584317697e-05,0.0023689651599454217,0.0018025145489007743,-0.29185499720602426,-0.5441970882348433,0.00096121257765901,0.0007298812265328963,1128.9691423275317,1775.837524963198,4.855596671404783e-06,2.0087181837880053e-06,2.593542064428848e-06,5.957214589083848e-07,966.073128918427,0.0014859915693207612,0.0005593694512268516,118.85095707697238,-2.3777502156704475e-11,0.2554688872460446,171.06618386711355,0.03494358936374005,7.2695879080440875,3.3084053823299127,4.931760901060321,-0.233077428412964,0.6924956718243194
75,-3.751330940284292e-06,-1.342078095062734e-06,0.006121617415711612,0.0034294835463964646,0.0010807028370623528,2.5693294610913514e-06,1.0164157109702823e-06,2.0156794560818485e-05,4.0707332147135386e-05,0.0028975308363975625,0.0009128490048953046,-0.5615496773797894,-0.6127947500052708,0.001068972474957395,0.0010836155190918654,1230.4695125267558,1269.3777279849112,5.952151695964858e-06,9.18595560506219e-07,2.892972551148517e-06,6.633576787247411e-07,962.4939345247644,0.0020180951277908084,0.0007094157716280732,209.39280021162398,-3.536051412446072e-11,-0.5364821393558225,49.51586112003166,-0.952062100706259,-2.590727761993774,-7.307018023610531,-2.581739543230111,0.17555844825548267,-0.03438523153931924
76,1.3373417424751039e-06,-1.4445877907307263e-06,0.00612027659738264,-0.0011861425743179895,0.0016676679800742664,2.4404372685885723e-06,1.17771074882747e-06,2.1411176844520048e-05,5.2570995250921654e-05,0.0024973250408810207,0.0012944576617433753,-0.3501707766088139,-0.4555579859498001,0.0010422965953309985,0.0009090877166956765,1077.063455660923,1328.2910508919224,5.528405381483026e-06,1.4736850744156982e-06,2.56741296448462e-06,5.926690357864191e-07,965.8562141300137,0.0029119501849925937,0.0006704412298094488,132.9149255036235,-2.5476866346413178e-11,-0.6738824706268318,147.0739856691369,0.33722093830845856,5.040327165378816,3.926134598173441,-3.3243388348360665,-0.9725234793060196,-0.45771218411585307
77,1.4946513150051582e-06,-5.563982042755133e-06,0.006114875204868868,-0.0006506852335440911,0.0032412554867203365,2.069696011683017e-06,2.359633252658791e-06,2.4199849007268612e-05,7.166459818415925e-05,0.0028862372247220143,0.0018007240255277289,-0.2146352942647195,-0.8219733046646119,0.0007286341759358032,0.0015836108457162774,1435.6563884758918,1058.1135625042782,5.662794592353748e-06,3.3817432267824188e-06,3.389170619200142e-06,1.4299664040988991e-06,963.0021185153845,0.0016929413509315723,0.0007341037807991333,162.96900477548473,-3.782925353508505e-11,0.6125779246366154,-105.3546073700315,0.8160436843240609,-3.0620348656441188,1.9655462242699175,-9.11959926312597,0.583537582999982,-0.01983435004524106
78,1.5917412679792571e-06,-3.841373811743661e-06,0.006118835869287019,-0.0010565828816903006,0.002910977082985549,2.1275910200569005e-06,1.9521204650476608e-06,2.0453022547609984e-05,4.402639985550544e-05,0.0024112698839856344,0.0014928508639533015,-0.27457852106837627,-0.8718915381669803,0.0009307185101244276,0.0016896619015423465,1155.4442643332918,1041.7438262178089,4.6859804569976404e-06,2.17775095734396e-06,2.87679910410231e-06,8.557481832470786e-07,963.071949247543,0.002292342545726823,0.0006834567565216587,217.36171033631425,-3.796810745925086e-11,0.4429128994829536,18.986164938309567,0.7980637952989431,-0.5096601963180002,3.7167827175693113,-7.5478634211202165,-0.5403553462227533,0.3627370022407678
79,-1.7476271406183902e-06,1.3961564525479552e-06,0.006118044394502583,0.0017155842123890521,-0.0008665427274501283,2.091124318453539e-06,1.1218034553840275e-06,2.1782012661191335e-05,5.428055026623739e-05,0.0027836513934249626,0.0011359837667895532,-0.26738907780347404,-0.4995035890377313,0.0008052286310618913,0.0009632461937727221,1330.6741434610453,1297.180143082294,5.23445396538591e-06,1.2596730130098877e-06,2.971694127880774e-06,7.94337106167594e-07,963.5498041854072,0.0016857195324834855,0.0006762145682708883,211.9792519023247,-4.04510152279122e-11,-0.019589128104748343,-22.875417122021254,-0.17961229465135792,2.508625546725827,-2.9667187712120953,2.5515379837262797,-0.4578959245343396,-0.20362602150998288
80,-2.8581024651742602e-06,2.3591098015330055e-06,0.006130771488266012,0.0020626540107834598,-0.001302614000654168,2.5948927884463733e-06,1.8216971290904107e-06,2.1649007875022363e-05,4.491739075374989e-05,0.00305726072888022,0.0014896963567595108,-0.18728234734338117,-0.5173500547428612,0.0008534641166043367,0.0012442774396698322,1212.7922633053174,1018.7849098017975,7.610807188029867e-06,2.5750862278073328e-06,2.8950141565520244e-06,7.274966976991235e-07,964.3862217496619,0.0025353568179977515,0.0008400304811821895,170.8196426053981,-3.0771579588634165e-11,0.49247583585960547,107.12524278458908,-1.0971543602553622,4.193173736141887,-5.195911610174515,3.6651161585953917,-0.9494060296596474,-0.5585553462195563
81,4.297138148199188e-06,3.2285080642695434e-06,0.006108949144689652,-0.0028514105260299487,-0.0024157753360806965,2.6429969375258573e-06,1.7241244985186352e-06,2.0062378060311645e-05,5.026298391329863e-05,0.0023036240381283037,0.001456967369283402,-0.2829381555955168,-0.7719574491809634,0.001206216111947575,0.0013789715569334038,895.4067096218115,1157.3250335163027,5.5785371841921005e-06,2.0768125068570953e-06,3.3638175008527367e-06,1.1220376963025252e-06,964.2680686135366,0.00250928365201673,0.000742189040446881,202.89247780697704,-3.4235213636549433e-11,-0.25448613891143074,-16.648595488595934,1.4236144293489872,4.519995870017635,7.877339542861904,6.03303949017784,-0.14143177581742225,-0.13316344215936005
82,-6.335834917378734e-07,-8.645617822641174e-06,0.006125908947224783,0.0006912097219092877,0.004506089012729938,2.159700167256876e-06,2.0486113909267203e-06,2.002852105564378e-05,4.616702459341905e-05,0.0024993054728692384,0.002117304307354727,-0.358372162158956,-0.5083823791559651,0.0009349363626514635,0.0010344419333117335,1206.9598014246394,1216.552232571801,4.796175289811799e-06,3.900112005794654e-06,2.8829783237308785e-06,8.155336078870848e-07,961.0191326451657,0.0031878363577452977,0.0007356449715707741,223.13876362534387,-3.877672897476163e-11,0.5344858111006313,4.037143102283927,-0.15699367249331792,-6.6760136150759575,-0.5323006077776994,-13.954982033469232,-0.22805877757434267,-0.48994512583090033
83,-3.090203334394536e-06,8.203912661845139e-07,0.006119802212392613,0.0026473740943732072,-0.0006151410334508295,2.50414792823167e-06,1.0286574414674793e-06,2.290959873682781e-05,6.399785062635201e-05,0.0030976375907029578,0.0011764914598905714,-0.1756230871321736,-0.43790151478151307,0.0008328044401412348,0.0008266122155664183,1237.7977578493876,1441.737388106849,7.260702204803238e-06,1.2344582955847727e-06,3.2107304382976924e-06,8.352738966728584e-07,964.2463454658273,0.0020148861094820896,0.0007987818014966181,205.27443180961444,-4.2133874327638855e-11,0.3462871737696779,-47.867235641566154,-0.3290515493410809,6.735527323352488,-5.24533872584308,1.5832944757832719,-0.947633473738233,0.04486455872232556
84,8.93589700585349e-07,-1.1671665698753902e-07,0.0061267012090247515,-0.00012776240451641517,4.7652517470683694e-06,2.0364546456665645e-06,1.007486520915471e-06,2.0958356003122938e-05,4.336070890034564e-05,0.00263036481888067,0.001052256637124933,-0.3733215401184767,-0.6107782874036538,0.0008245766717028668,0.0009130323671316445,1381.7623168546281,1503.8350947812223,4.8508591135032475e-06,1.0721352055043099e-06,2.781461559861593e-06,6.056782248769437e-07,963.5170789819801,0.001691797626361438,0.0006073499919326553,189.2332156310433,-3.2479678157559756e-11,0.20513287269842223,85.9870971796912,-0.8986831933186461,1.5982847097229675,1.5907709983934468,-0.09615817048818615,0.07500813936390187,0.23176716086583274
85,5.980071108258945e-06,-4.41456189328286e-06,0.006116209204404245,-0.002732265447060119,0.0022842834636740304,2.74152532052601e-06,1.9992073822979436e-06,2.2354721971662087e-05,7.066318212633864e-05,0.00264761571075959,0.0016270175330009063,-0.2633068755336043,-0.8151937419828111,0.0010698475725892326,0.0014810040157714009,999.5166957431961,1123.92729475547,6.776054306101287e-06,2.604919245641213e-06,3.6210604079985184e-06,1.239965112072464e-06,965.2024878502828,0.0023380771500116555,0.0007962510178837904,185.68755457693564,-3.8450267749695424e-11,0.19894021244092558,-99.60108890883997,-1.1958615103244818,12.529901426593364,9.59896143214044,-6.958469380270168,0.22510887101892274,0.31371854137655525
86,-1.2533445636485866e-06,3.681219514366155e-07,0.006126699807517541,0.0015478094913654633,-0.0002290767947350013,2.2486036407590313e-06,1.0339913033954342e-06,2.069916553469507e-05,4.7020305832494794e-05,0.002770156970949721,0.0009612666416407165,-0.3418894231021892,-0.5234861198983339,0.0008765131769792556,0.000989292574947948,1274.2402589751155,1287.8270291205274,5.557466920436127e-06,1.0407949275759165e-06,3.0555803283842525e-06,7.046713098486312e-07,962.3773627650559,0.0019749780023818647,0.000719359617054775,229.90179794900683,-3.900084005782523e-11,0.3756686175802423,14.039543644735017,-0.9268719392086243,-0.9121020318154878,-2.45562568895409,0.6718655801987721,-0.13418565206028832,-0.06583781314350916
87,-2.148883224007737e-06,3.0163375615953223e-06,0.006131108367277409,0.0018469600374077437,-0.002050204361058413,2.3635238174480624e-06,1.3821190519266844e-06,2.220836328197896e-05,4.3644072398340596e-05,0.0026829856003769996,0.002015341393804253,-0.2565779044269498,-0.4893886030267016,0.000899724447302718,0.0007144017367906192,1184.6207183047889,1735.0198647903153,5.984522886137711e-06,2.5767121769604273e-06,2.8311705878544485e-06,5.993638744563305e-07,963.2942464856123,0.002064139353035336,0.0007528424459499978,151.97749374294412,-2.7568862107177582e-11,0.509276237383941,123.05581999547246,-1.181103172771823,-2.2996505221729064,-3.953999768875839,6.118611059800546,-0.02968395127424958,0.7244947020791178
88,-1.1531536810579536e-06,-3.805869009364272e-06,0.006122503285265253,0.0013624916861165709,0.0031600700468382005,2.1758236676644626e-06,1.3942870573321916e-06,2.0782331887809643e-05,4.607519216166117e-05,0.0024379338411012943,0.002243042032673877,-0.4173133977643966,-0.3875783083624058,0.0009531131138772926,0.0006263179151607515,1231.9109399063732,1836.474603824558,4.793201242137002e-06,2.990935172419995e-06,2.6667245320685663e-06,7.534613185131638e-07,963.8279013871979,0.002021138535029947,0.000663618531692828,223.26211748713095,-3.910559816627059e-11,-0.23879042732836045,2.5999994185658175,-1.3486964467972422,6.512677682430901,-1.8130604378862938,-7.425782256627271,-0.29623064257663473,-1.152453968885069
89,-6.537731086161186e-07,1.915661968591195e-06,0.006114085736215776,0.0009069721267468354,-0.001792802397022443,1.8875123179809535e-06,1.1932661400196523e-06,2.0473271859920682e-05,4.9480917645890014e-05,0.0027147679708609783,0.0010402781807265342,-0.363556661629225,-0.6122019325498498,0.0007682393815640588,0.001167995850150769,1473.7248224765497,1177.0514476060066,4.475756213651039e-06,1.1770255241572158e-06,2.7799544122053533e-06,7.372377043460142e-07,964.6560926151542,0.001648236717844315,0.0006005905774863493,212.78168102444224,-3.839494583977552e-11,-0.015908586349395726,11.248774241419584,0.28807816700515054,7.49054091788517,-1.5048807697766922,4.037279585026351,0.15611934450649995,-0.09666082023700195
90,-3.091425845401113e-06,6.898311757287086e-07,0.006118537058899568,0.0031679719054540216,-0.0006418602990075174,2.301700817659118e-06,9.391540115949685e-07,2.0284279468278307e-05,4.887931471538043e-05,0.0027048303734516477,0.0008546146059913633,-0.5107610930285474,-0.6073166320629649,0.0009929291083657834,0.001058347854807681,1269.855907665892,1293.3682298898236,5.1474571591825224e-06,8.041395744839974e-07,2.675571306313739e-06,6.007569401966189e-07,963.8360690932901,0.0016888407079530866,0.0006111807899540334,173.05297001438083,-3.0119574438194847e-11,-1.038401010961777,94.7501167345676,-0.5039739491423175,0.08977945825413212,-6.352303881927398,1.4149776690550082,0.05401540865617267,0.01470880948538282
91,9.049275087043448e-06,-2.022340237968863e-06,0.006120765850097041,-0.00544384242063861,0.0012089574110852356,2.7620753687988116e-06,1.032240583123869e-06,1.6231706390629903e-05,4.032204675414805e-05,0.002835670119213848,0.0011311386192628162,-0.2731837583422379,-0.4595817525186993,0.0010932496102977086,0.000913742864527132,982.9679843465505,1325.5538667051271,6.722146281390451e-06,1.1238151955694775e-06,2.503864560693226e-06,6.492642226101271e-07,964.1429092768172,0.0038137350379010304,0.0007388956613512367,168.99754759234878,-2.471072633800925e-11,-0.06739656464786181,104.92182907525678,0.9662208625783415,3.629584262604106,16.605393780851823,-3.0011266518865742,-0.18975875776693982,-0.5074018454293355
92,4.6189367268490485e-07,3.0611180385319975e-06,0.006131263012588623,0.0007120043087471513,-0.001207903364092615,3.0234973866671786e-06,1.7677403854252098e-06,2.2448694397915016e-05,5.519272049515911e-05,0.002714959064769744,0.0012985269025630793,-0.20978918352920145,-0.519493217087615,0.001141759129235505,0.001365269051465606,914.3885735556977,930.126703770836,7.702236871409696e-06,2.204946440542699e-06,3.407520131043879e-06,9.024859951098241e-07,961.5928646592621,0.0045999840312908186,0.0011310625984480383,213.97259468382916,-4.2476890207254244e-11,0.21799309814820492,-68.74873930601744,-2.698361741666047,-6.0666906291435225,0.36125949577942296,5.048936674737793,-0.7784707789325157,-0.30622106414217215
93,1.7091650135529464e-06,-2.0212952606511127e-06,0.006110348381743518,-0.000740417176024658,0.0015021556681048566,2.2321281401041133e-06,1.3632571807875562e-06,2.3510308690246918e-05,7.268924144250913e-05,0.002854383071561988,0.001239678447043995,-0.19921879607010964,-0.6621009832334358,0.0007941694760225675,0.0011374885156987856,1309.1514596036673,1264.520645393113,6.04759952693712e-06,1.5743540870971628e-06,3.2543520733373375e-06,9.75781513396282e-07,963.7295190070524,0.0013765273632132882,0.0006414445650626128,176.47093512658694,-3.8645009109615226e-11,-0.06967590272546062,-72.85374894247015,0.5311637934562251,0.020004209876877416,1.6063295724191582,-3.6260746287268306,0.7682681640105493,-0.00018750437917804802
94,-2.7112463123757716e-06,-1.8345401153737974e-06,0.006117987065290879,0.0020604851435976914,0.0014605893235123712,2.2821816419810045e-06,1.0665818335220837e-06,2.281359241470577e-05,6.428536686306323e-05,0.003002548908014909,0.0011803151656898856,-0.3447960684545215,-0.5013691153498575,0.00083551393455448,0.0008707373505561305,1339.1569937350191,1437.139441678322,6.003603630233556e-06,1.257715098290646e-06,3.0380607822996654e-06,8.296075113482716e-07,962.562217828232,0.0016547571221509768,0.0007323925003924289,201.2745904649616,-4.1496690237832444e-11,0.6467748103316542,-43.89976636662776,0.5900394641608302,-3.3969189149861716,-4.754546255253848,-3.521751657617294,-0.022933343034883737,-0.10936672948385458
95,2.0189126403860153e-06,-5.861302496663021e-06,0.006117118531132685,-0.0005850346437563827,0.0032052674503504457,2.1649094559951743e-06,2.301411269686653e-06,2.384516878510308e-05,7.586230435208986e-05,0.0028104341126396607,0.0016956977570373039,-0.16924035795256975,-0.893474592069479,0.0007772948597277576,0.0017048144148421407,1323.3617666276464,1054.834374356365,5.819450507260626e-06,2.9975331017340068e-06,3.3108767934115965e-06,1.168624353895862e-06,964.8717363811545,0.0018047062547069735,0.000710915238931698,172.16235266288135,-3.98269141749216e-11,0.7696035048275314,-114.87042296369458,-1.0903383324548148,8.50094073322763,3.043918294540544,-9.4070543358303,0.2486345493229886,0.11866634966979829
96,3.184164900599371e-06,2.2399442227184197e-07,0.006108492315678298,-0.0020282979774840807,-0.0001506433699767947,2.335598614058963e-06,8.61470757232663e-07,2.1304854253267802e-05,5.828155435943193e-05,0.002413384035097778,0.0010629875074619768,-0.13246410686240956,-0.5673866194883538,0.0009771245161440012,0.0007769857464463953,1041.3685490385317,1701.3537018154589,5.37986625204212e-06,9.209489917338942e-07,3.2201523012753837e-06,8.177724817185382e-07,964.1978435892931,0.0018806468766941332,0.0006495722295374796,196.63771358263907,-3.612555056682691e-11,-1.0722220233642252,-36.95624253374333,-0.017454951836177974,3.657012585625328,4.772478332738437,0.4787338555506734,0.5167254016321187,-0.0731366373056769
97,1.844124303977606e-06,-3.22461090508376e-06,0.006115436516366623,-0.0010877632880628132,0.0017815938016120434,2.308763497568591e-06,1.7897252774112069e-06,2.4712498670799424e-05,7.549802230731421e-05,0.002478914346499449,0.0014525216595597276,-0.13464027972046402,-0.7470983247501016,0.0009425646356337306,0.0013804868375800325,1080.1678382922455,1128.700299363829,5.44230215382413e-06,2.233940676887869e-06,2.871016776212563e-06,9.744286709313474e-07,962.2558795892079,0.0017552271364586194,0.00071686856349052,147.2019488157254,-3.5425654466111014e-11,-0.428748412369886,-93.4181843147949,0.542645294566316,-9.790845427995054,3.3890378555990575,-5.532865336959426,-0.1796120478553694,0.2526909513764588
98,-1.655350706283567e-06,2.087854628184497e-06,0.006125241819147157,0.001625550760253548,-0.0013349893998603878,3.2872139070968135e-06,1.3752241038529544e-06,2.7262831525504974e-05,8.650668365716742e-05,0.0030992372887670015,0.001403052074855532,-0.08996315238274498,-0.38721198050241473,0.0010637685901233494,0.0009125008959342129,947.6622812013535,1260.199439768558,9.797595339477994e-06,2.0004674752271967e-06,3.3525692060236083e-06,9.613389298555423e-07,964.7221616491968,0.003970292732753844,0.0011580853114498274,126.02360668532182,-3.473993739934274e-11,0.6089704504006737,-194.06809643648933,-0.806178211953457,0.24530846186551405,-2.9804316729383102,4.308115506706019,-1.0431952827282631,0.18090082028552346
99,3.0439816227660757e-06,-1.767756047394378e-06,0.006115916416482332,-0.0023078127214823728,0.0016772591269832962,2.0834615400282162e-06,1.0929520562120357e-06,2.0129141271559744e-05,5.182694867175361e-05,0.0024543790381063107,0.0010824237160570213,-0.16896167425215905,-0.5572444520523482,0.0008715217757026078,0.0010134471312952783,1180.1748115093194,1293.132457406195,4.788333171745762e-06,1.1337159548929776e-06,3.0134965343406533e-06,7.960877731725655e-07,961.9533363700621,0.0017985555119924307,0.000642201687286754,214.31894937613689,-3.777549263406007e-11,0.212960088251408,4.908039714163047,1.1022367325853422,-6.147871267732144,5.543083789948375,-3.514602014550843,0.3627752590393666,-0.16210210974260553
100,-2.222880566725489e-07,-1.0632348352320236e-06,0.006132063467106577,0.0006296267706778764,0.0006394121058368909,2.397867806301039e-06,1.892410688234436e-06,2.127815692937065e-05,3.9568196734906386e-05,0.002585687285620328,0.001949244327352886,-0.29016777528858195,-0.3943395806805525,0.0009395551419119681,0.0009889142146782502,1153.9475326691463,1168.4569679962226,5.896939001104329e-06,3.490714334475342e-06,2.780584267388168e-06,7.257881455150802e-07,963.0165185051778,0.0024702587539418095,0.0007928937329673911,198.1258353313371,-3.27758920871769e-11,0.4071715645744627,78.04699297583744,-1.4640535735805917,-0.7724559690526429,-0.46216159270793067,-1.1893763272841624,-0.37783138255098253,0.9257189472867549
101,1.560818288148506e-06,-1.2598381110113395e-06,0.0061238189349599225,0.00024396134768121515,0.0012651791558534763,2.043601955300397e-06,9.87300284775524e-07,2.1634372011543362e-05,4.4098467663803743e-05,0.003100259375209877,0.0009632857090854147,-0.4275404825559113,-0.7128599071858606,0.000713515040826058,0.0010072659828036256,1657.6957689003848,1497.28996414154,5.6445092013746034e-06,9.330975672128261e-07,2.673905496092113e-06,5.122431673565901e-07,963.5568572240226,0.0010744565162515464,0.000538365437221583,132.43937698014037,-2.319313645641193e-11,0.10454833828776051,155.50159943330888,-0.5691486535119704,-5.308983806554241,0.6612388945989232,-2.8161830205872826,1.1950729811667558,0.12271142459455982
102,9.63119856676682e-07,2.3327105318275104e-06,0.006122383952976727,-0.00023654065171447612,-0.0014664539339342168,2.1225385251305683e-06,1.4516802976929498e-06,2.1575591827867034e-05,5.44087770699888e-05,0.0026148806848207717,0.0012296397467066041,-0.2513100529887596,-0.6100078720959902,0.0008519767748496037,0.0012428256239461395,1247.8705689141448,1104.0242312211462,5.094859716336941e-06,1.6347655673598638e-06,3.0030248970933493e-06,7.990722072087239e-07,962.8074049649478,0.001810713785113968,0.0006928850031060009,214.28882304264388,-4.099171960216185e-11,0.5762995675053019,-22.42357721234985,-0.32606130576013626,-0.15455708802067983,1.7785863078800843,4.2479342254741095,-0.06107700755584165,-0.3404257870086587
103,2.394115038574811e-08,-1.4055294766306706e-06,0.006109719520055804,8.446860728372037e-05,0.0011039189289437912,1.6943873740253074e-06,1.1168864610665607e-06,2.0914557064356554e-05,5.368759870096225e-05,0.0025585198842219027,0.0011611338651363178,-0.1941299228906672,-0.5783724810513798,0.0006884961028601782,0.0009737560087641782,1507.178359689674,1370.4816348514244,4.019628704554634e-06,1.2357623973002774e-06,2.612789554887098e-06,7.755557201615566e-07,964.0967519811562,0.0015581420261907885,0.0005810390444278437,207.44741839546478,-3.724437082959917e-11,-0.5339382882432776,-7.667936270573186,0.5729627259567562,2.2897353815487085,-0.08908774526969493,-3.000693996178065,0.07338263169344474,0.2859024394324949
104,-9.226404716619254e-07,4.427491512216893e-07,0.00611768298220023,0.0013349705387963292,-0.00064051787473928,2.0118322176426365e-06,9.589290057650244e-07,2.0630404475932762e-05,4.660805543931987e-05,0.0027220656145493525,0.0011081103398633363,-0.41452095910465414,-0.5845921759655597,0.0008289642434458982,0.0008652857216418194,1413.6045490525682,1550.641572652181,4.711325345851947e-06,1.0251968660668354e-06,2.8047703846269627e-06,7.077015994898239e-07,963.9709595625193,0.0015765408698483043,0.000623711950392309,220.1009379455909,-3.868027077695881e-11,-0.018408828258513706,11.236848879221897,-0.1505043256504516,4.577496340312863,-2.191001336693343,0.927678104832777,0.1972140150060563,0.3627612791267794
105,1.4415894725652207e-06,6.576906989607417e-06,0.006127027008316841,-0.0006231150858101315,-0.0039055634791127754,2.131056778355771e-06,2.494993373661398e-06,2.0097315023118097e-05,4.375970392626015e-05,0.0024168305011285575,0.0019425070255629769,-0.4166787992385387,-0.9440368207667597,0.0009645428682869419,0.0017568369443613883,1216.7641898791478,1076.4832359845814,4.53277061751578e-06,3.4267773116880562e-06,2.7758279226633547e-06,7.891991478417289e-07,961.9061415792382,0.0031793637348538537,0.0007417992524470546,200.9174610325106,-3.396912733783821e-11,0.7479423829422378,67.5453809204212,0.5992132354592584,-7.351185445106566,3.032019721519185,11.468588061785889,-0.4150054927838367,-0.5097599247028581
106,2.591438380677633e-07,3.009362961898717e-06,0.006120174604019218,0.0005603613060425496,-0.0026092197399701852,1.8871792824882018e-06,1.3469707182045975e-06,2.042494087755714e-05,4.471802981409999e-05,0.0023480114545606583,0.002111509735488492,-0.45624240516137327,-0.55596523530221,0.0008850485112160706,0.0007049129802158328,1365.0744755306212,1857.1048903991207,3.881028533214703e-06,2.4803664473438403e-06,2.451443724446167e-06,6.510111478224378e-07,963.4584760888296,0.001478123667137062,0.0005433055500910087,175.2169013040068,-3.043599106825909e-11,-0.10732692111301136,102.12481260989013,0.5247504922968238,-2.3856210323466605,-0.17995090863595659,5.185194908869539,0.3363098740607395,1.2144384847614895
107,-2.2249103902066712e-06,3.4843357036687685e-07,0.0061216886655798474,0.0026252864904763537,-0.00017395885722503885,2.3203990845045287e-06,1.3083167649840122e-06,2.038256593175341e-05,4.518265085650709e-05,0.0026955583442743064,0.0014339145400327489,-0.5120900949173881,-0.6376013972447269,0.0010004979649950476,0.000989504503186132,1261.6080286767476,1421.4544120208514,5.190214778849622e-06,1.6682096202202956e-06,2.7462003539957037e-06,6.956862011740672e-07,962.9033882697719,0.0018230224242437461,0.0006793177790687244,213.36744850376502,-3.6979374991441627e-11,0.5028433401556082,35.35672160026291,0.6147262758274484,-1.7449209545777626,-4.888865007664835,0.859785660837954,0.24528052190481944,-0.6976415125326635
108,1.6383158478966308e-06,4.932865044590093e-10,0.006112603647635744,-0.0008550878572541521,0.00033094173210999086,1.9503580495622086e-06,1.1432769628402992e-06,2.2010842351732418e-05,6.387440169410528e-05,0.0025068037700338875,0.001577005060964259,-0.19224587517722977,-0.5531437481159598,0.0007842567210175069,0.0007552222566916206,1322.2181573111582,1729.2498923439928,4.672848717746092e-06,1.66847985383356e-06,2.7467082033044356e-06,8.120636194687255e-07,963.2327955475006,0.0013797477858807662,0.000602666721497873,199.74482963715022,-3.9518320201971704e-11,-0.2611782325678476,-36.92559018289682,0.2656424025142851,-1.302330294326899,2.22548355172286,0.49056123110995614,0.5301637545784037,-0.8555838298122463
109,1.7041738983434629e-06,-1.9449115334413847e-06,0.006126417961470825,-0.0007882321053089469,0.0014683529731611396,2.1224429248147297e-06,1.4217513799581577e-06,2.2057925981070933e-05,5.009458910359369e-05,0.002541792441135752,0.001249106770729367,-0.3247000365936939,-0.5972773892911294,0.0008729628581955545,0.0011516937251871689,1266.296845720229,1178.0391349600652,4.982374775863718e-06,1.695127139100805e-06,2.7101497253197193e-06,6.108058134111429e-07,964.7861239933063,0.0016733602304715687,0.0005973833919051464,141.84744637836243,-2.682484322936996e-11,0.8285623190214628,141.76740129993604,0.05031708614713537,3.25161607126173,3.032742002066474,-3.6864481387996593,0.08233253292460331,0.3890870895497832
110,-1.952000747003229e-06,-8.271162425463573e-07,0.006123959287253279,0.002149999075664849,0.0006983666592446666,2.168868215558157e-06,1.6450470072886816e-06,2.0993511530387825e-05,4.7670972539267525e-05,0.0024933245793310366,0.0017165733294687065,-0.3794907920164171,-0.5746488829375538,0.0009374498138732244,0.0010356648542892337,1220.3461393827295,1284.412938367302,4.841480858885916e-06,2.5226445359294303e-06,2.594453915531684e-06,6.43429966598674e-07,963.9930967637176,0.0018880452255888775,0.0006297397722918166,167.9013361569614,-3.0578678862883517e-11,0.15490837930374418,105.13207678487512,0.09499611006916124,0.40375494311510024,-3.8390187301228007,-1.8226902485331875,-0.22985884051903402,0.8527417588777212
